2021-01-22 22:16:50.651919,1252.11,1.59697,1252.62,4.1069
2021-01-22 22:17:00.845577,1252.3,1.59685,1252.85,4.10604
2021-01-22 22:17:11.049798,1251.91,1.59739,1252.85,5.70313
2021-01-22 22:17:21.26597,1251.47,4.10802,1252.24,4.10805
2021-01-22 22:17:31.463459,1251.47,4.10802,1252.24,5.70586
2021-01-22 22:17:41.682254,1251.66,4.12342,1252.23,4.12332
2021-01-22 22:17:51.887188,1251.49,4.12367,1252.23,4.62332
2021-01-22 22:18:02.267268,1251.49,4.12367,1252.04,4.12393
2021-01-22 22:18:12.534466,1251.49,4.12367,1252.23,4.12388
2021-01-22 22:18:22.830152,1251.92,1.59696,1252.48,4.54824
2021-01-22 22:18:33.057557,1252.44,1.59617,1253.1,0.025
2021-01-22 22:18:43.289981,1252.7,1.59583,1253.1,0.025
2021-01-22 22:18:53.506118,1253.01,3.11906,1253.96,4.11935
2021-01-22 22:19:03.674606,1253.24,4.11822,1253.96,4.11935
2021-01-22 22:19:13.893802,1253.7,1.59467,1254.18,4.11743
2021-01-22 22:19:24.581295,1253.99,1.28531,1254.84,4.11596
2021-01-22 22:19:35.139485,1254.57,1.59395,1254.84,4.11596
2021-01-22 22:19:45.308987,1255.11,1.59339,1255.65,4.11318
2021-01-22 22:19:55.488106,1255.39,4.11111,1255.93,0.038
2021-01-22 22:20:05.884801,1255.63,1.59257,1255.93,0.038
2021-01-22 22:20:16.076393,1255.64,4.61018,1256.62,2.51036
2021-01-22 22:20:26.321293,1256.14,4.10803,1256.95,4.10901
2021-01-22 22:20:37.052489,1256.66,4.10703,1257.23,4.10692
2021-01-22 22:20:47.256129,1256.89,4.60601,1257.79,4.10578
2021-01-22 22:20:57.432805,1256.89,4.60601,1257.79,4.10578
2021-01-22 22:21:07.59769,1256.9,4.10564,1257.79,4.10588
2021-01-22 22:21:17.866734,1256.26,4.10792,1257.46,4.10731
2021-01-22 22:21:28.058553,1255.46,4.10982,1256.44,4.10986
2021-01-22 22:21:38.359399,1255.77,4.6088,1256.81,4.10894
2021-01-22 22:21:48.527739,1256.24,4.10826,1257.06,4.10816
2021-01-22 22:21:58.717421,1256.45,1.59152,1257.06,4.10816
2021-01-22 22:22:08.891337,1256.24,1.59189,1257.49,4.1086
2021-01-22 22:22:19.058919,1255.79,3.60927,1256.54,4.10927
2021-01-22 22:22:29.270104,1255.79,3.60927,1256.54,4.10954
2021-01-22 22:22:39.498336,1255.95,1.59218,1256.54,4.60954
2021-01-22 22:22:49.68629,1255.96,4.14683,1256.54,0.5
2021-01-22 22:22:59.873167,1255.96,4.17235,1256.54,0.27876
2021-01-22 22:23:10.180376,1255.96,4.14683,1256.74,1.59201
2021-01-22 22:23:20.305151,1255.96,4.14683,1256.9,4.14588
2021-01-22 22:23:30.640628,1257.1,4.14196,1257.88,0.26899
2021-01-22 22:23:40.860825,1257.1,4.64196,1257.88,0.26899
2021-01-22 22:23:51.081965,1257.1,6.23241,1257.88,0.26899
2021-01-22 22:24:01.293884,1257.1,6.23241,1257.88,0.26899
2021-01-22 22:24:12.202046,1256.9,4.64303,1257.73,4.1432
2021-01-22 22:24:22.419084,1256.52,4.14386,1257.08,4.14481
2021-01-22 22:24:32.662692,1256.19,4.14496,1256.6,1.59213
2021-01-22 22:24:42.862993,1255.81,4.14597,1256.6,1.59213
2021-01-22 22:24:53.069319,1255.81,4.14597,1256.6,1.59213
2021-01-22 22:25:03.241709,1256.14,4.14584,1256.56,1.59205
2021-01-22 22:25:13.470026,1255.96,4.14605,1256.56,1.59205
2021-01-22 22:25:23.672493,1255.73,0.04974,1256.38,2.09241
2021-01-22 22:25:33.877775,1255.73,0.04974,1256.22,1.5926
2021-01-22 22:25:44.068727,1255.73,0.04974,1256.05,1.5928
2021-01-22 22:25:54.268896,1254.75,4.14999,1255.55,4.14998
2021-01-22 22:26:04.444953,1253.48,4.15446,1254.39,4.15407
2021-01-22 22:26:14.576558,1253.48,4.15446,1254.39,3.8574
2021-01-22 22:26:24.75327,1253.48,4.65446,1254.38,4.15384
2021-01-22 22:26:34.938288,1253.86,4.90748,1254.39,79.37997
2021-01-22 22:26:45.110602,1254.1,4.15257,1254.39,78.61657
2021-01-22 22:26:55.703269,1254.1,4.15257,1254.39,65.5069
2021-01-22 22:27:05.888515,1254.12,4.15055,1254.39,57.23532
2021-01-22 22:27:16.219198,1254.01,4.08887,1254.39,45.98765
2021-01-22 22:27:26.411221,1255.17,0.85159,1255.52,2.60354
2021-01-22 22:27:36.587739,1255.76,4.08591,1256.45,0.23877
2021-01-22 22:27:46.769891,1256.1,1.59176,1256.87,4.58638
2021-01-22 22:27:56.953049,1255.55,4.08594,1256.53,4.10358
2021-01-22 22:28:07.093749,1255.79,1.5923,1256.39,4.10374
2021-01-22 22:28:17.271565,1255.55,4.08594,1256.39,4.60374
2021-01-22 22:28:27.625933,1254.93,1.59323,1255.73,0.2389
2021-01-22 22:28:37.862375,1254.7,1.59353,1255.53,2.09359
2021-01-22 22:28:48.027391,1254.61,1.98953,1255.51,1.2
2021-01-22 22:28:58.207193,1254.61,1.98953,1255.07,4.07221
2021-01-22 22:29:08.379277,1254.4,4.07252,1255.07,4.57221
2021-01-22 22:29:18.549407,1254.61,4.07192,1255.27,4.07157
2021-01-22 22:29:28.722421,1254.61,4.07192,1255.49,4.07151
2021-01-22 22:29:38.942478,1254.61,4.57192,1255.49,3.57151
2021-01-22 22:29:49.124282,1255.49,0.24331,1255.84,4.57029
2021-01-22 22:29:59.304821,1255.49,0.24331,1255.84,4.57029
2021-01-22 22:30:10.311315,1254.73,4.07151,1255.36,4.07147
2021-01-22 22:30:20.489424,1254.68,4.07165,1255.36,4.57147
2021-01-22 22:30:30.763339,1254.65,1.29108,1255.36,4.57147
2021-01-22 22:30:41.544753,1254.39,0.12969,1254.94,4.0727
2021-01-22 22:30:51.685703,1253.81,4.07376,1254.38,1.59491
2021-01-22 22:31:01.891288,1253.78,0.3772,1254,2.94705
2021-01-22 22:31:12.06371,1253.84,4.07408,1254,2.94705
2021-01-22 22:31:22.27531,1253.88,4.07371,1254,2.94705
2021-01-22 22:31:32.658715,1253.88,4.07371,1254,2.94705
2021-01-22 22:31:42.915483,1253.92,4.07368,1254,2.94705
2021-01-22 22:31:53.111362,1254.1,4.07348,1254.75,4.07319
2021-01-22 22:32:03.583646,1254.6,4.07143,1255.23,0.5
2021-01-22 22:32:13.789044,1254.97,4.07007,1255.24,0.015
2021-01-22 22:32:24.007758,1255.58,4.06747,1256.2,0.09257
2021-01-22 22:32:34.216012,1255.9,4.06759,1256.2,0.09257
2021-01-22 22:32:44.548365,1255.9,4.56759,1256.87,4.5674
2021-01-22 22:32:54.762209,1256.16,4.06633,1256.67,1.59191
2021-01-22 22:33:05.42455,1255.95,4.05078,1256.66,4.05083
2021-01-22 22:33:15.632421,1254.67,4.0552,1255.25,4.05537
2021-01-22 22:33:25.834527,1253.34,4.0578,1254.25,1.2
2021-01-22 22:33:36.036782,1252.54,0.038,1253,1.2
2021-01-22 22:33:46.229218,1250.64,4.06704,1251.62,5.26748
2021-01-22 22:33:56.439155,1249.89,4.56868,1251.17,4.56881
2021-01-22 22:34:06.627014,1250,4.06904,1251.17,4.56881
2021-01-22 22:34:16.820125,1250.21,4.06886,1251.17,4.06881
2021-01-22 22:34:26.942541,1250.88,4.06613,1252.01,4.56624
2021-01-22 22:34:37.126175,1251.46,4.06568,1251.95,0.5
2021-01-22 22:34:47.355256,1250.24,1.59912,1250.97,1.59924
2021-01-22 22:34:57.521693,1249.99,1.59935,1250.97,2.0993
2021-01-22 22:35:07.676531,1249.15,0.038,1250.44,1.59999
2021-01-22 22:35:17.848005,1247.45,4.0773,1248.22,1.60295
2021-01-22 22:35:28.067939,1246.91,5,1247.65,1.54224
2021-01-22 22:35:38.34283,1247.47,4.07662,1248.9,0.98962
2021-01-22 22:35:48.573857,1247.67,4.07724,1248.55,4.07752
2021-01-22 22:35:58.786492,1247.67,4.07724,1248.31,1.60261
2021-01-22 22:36:08.964158,1247.3,4.07834,1248.03,1.60288
2021-01-22 22:36:19.135779,1246.9,4.07974,1247.5,1.60357
2021-01-22 22:36:29.345258,1246.9,4.07974,1247.74,2.10321
2021-01-22 22:36:39.472112,1246.57,1.60356,1247.37,2.10384
2021-01-22 22:36:50.060582,1246.52,1.60361,1247.39,2.10376
2021-01-22 22:37:00.236334,1246.94,4.07984,1247.39,0.5
2021-01-22 22:37:10.410189,1248.86,1.60044,1250.84,6.31561
2021-01-22 22:37:20.61378,1250.37,4.0679,1251.71,4.56793
2021-01-22 22:37:30.786452,1248.16,0.02201,1249.52,1.2
2021-01-22 22:37:40.971632,1246.67,1.85212,1248.07,1.35564
2021-01-22 22:37:51.15621,1247.77,4.07543,1248.94,0.5
2021-01-22 22:38:01.324794,1248.17,4.07559,1248.98,0.8281
2021-01-22 22:38:11.502443,1249.67,1.59944,1250.53,0.5
2021-01-22 22:38:21.693114,1250.92,1.59776,1251.72,1.28151
2021-01-22 22:38:31.865072,1250.52,4.05,1251.65,4.04971
2021-01-22 22:38:42.052034,1249.88,4.0518,1250.62,0.5
2021-01-22 22:38:52.21722,1249.6,4.05281,1250.6,5.25291
2021-01-22 22:39:02.462961,1248.59,4.05619,1249.4,0.5
2021-01-22 22:39:12.6304,1248.68,4.55538,1249.73,2.10104
2021-01-22 22:39:23.148425,1248.68,4.05538,1249.72,4.05572
2021-01-22 22:39:33.338772,1248.89,4.05585,1249.72,4.55572
2021-01-22 22:39:43.514616,1248.68,4.05625,1249.37,2.10108
2021-01-22 22:39:53.641576,1248.85,4.07697,1249.56,2.10084
2021-01-22 22:40:04.399175,1249.2,4.05492,1249.75,1.60053
2021-01-22 22:40:14.584191,1250.07,4.05152,1250.4,2.07173
2021-01-22 22:40:24.804896,1250.12,1.2,1250.4,2.07173
2021-01-22 22:40:36.018487,1250.33,4.0514,1250.8,1.59926
2021-01-22 22:40:46.196976,1249.94,4.05215,1250.51,1.59955
2021-01-22 22:40:56.373473,1250.4,1.40883,1250.68,1.59935
2021-01-22 22:41:06.786002,1250.96,1.2,1251.71,7.33694
2021-01-22 22:41:16.962697,1251.24,4.04876,1251.71,7.33694
2021-01-22 22:41:27.135587,1251.47,4.04829,1251.71,7.33694
2021-01-22 22:41:37.461538,1253.36,4.04039,1254.23,10
2021-01-22 22:41:47.62303,1251.58,4.54479,1252.82,2.09693
2021-01-22 22:41:57.834134,1251.58,4.54479,1252.65,1.5971
2021-01-22 22:42:08.033014,1252.74,4.04192,1253.8,2.38047
2021-01-22 22:42:18.229798,1253.27,4.04164,1254.23,10
2021-01-22 22:42:28.426051,1253.31,4.04173,1254.22,4.54173
2021-01-22 22:42:38.594471,1253.51,4.04131,1254.12,4.0414
2021-01-22 22:42:48.801149,1253.35,4.04178,1253.9,1.59525
2021-01-22 22:42:59.449392,1253.29,0.18279,1253.66,1.59563
2021-01-22 22:43:10.09456,1250.87,6.64663,1252.45,1.59763
2021-01-22 22:43:20.508462,1250.4,0.5414,1251.6,0.5
2021-01-22 22:43:30.736679,1250.4,0.5414,1251.08,4.06778
2021-01-22 22:43:40.953792,1249.98,4.06692,1250.4,7.6127
2021-01-22 22:43:51.173514,1249.45,4.06849,1250.31,1.6002
2021-01-22 22:44:01.474357,1249.15,0.038,1249.79,1.60086
2021-01-22 22:44:11.633488,1249.15,0.038,1249.45,3.8407
2021-01-22 22:44:22.343046,1248.25,4.10676,1249.07,1.60184
2021-01-22 22:44:32.562915,1247.88,0.01001,1248.77,4.10804
2021-01-22 22:44:43.64349,1247.88,0.01001,1248.5,4.10882
2021-01-22 22:44:53.865376,1247.42,2.53404,1248.44,10.68137
2021-01-22 22:45:04.060461,1247.42,1.98452,1248.04,4.11007
2021-01-22 22:45:14.256853,1247.15,4.11025,1247.86,4.11062
2021-01-22 22:45:24.434698,1247.15,4.11103,1247.86,4.11062
2021-01-22 22:45:34.627609,1246.59,4.11158,1247.17,1.60369
2021-01-22 22:45:44.817267,1245.76,0.038,1246.24,4.11596
2021-01-22 22:45:55.013179,1245,0.8,1245.43,4.11881
2021-01-22 22:46:05.536924,1245.97,4.11295,1247.17,0.91678
2021-01-22 22:46:15.707242,1246.58,1.60349,1248.25,1.50199
2021-01-22 22:46:25.94045,1245.95,5,1247.34,0.98183
2021-01-22 22:46:36.116674,1245.85,4.11452,1247.07,4.11482
2021-01-22 22:46:46.259404,1245.01,4.11693,1245.69,1.60608
2021-01-22 22:46:56.434086,1245.33,4.11703,1246.09,4.61684
2021-01-22 22:47:06.603856,1245.29,1.6056,1246.08,0.5
2021-01-22 22:47:16.76382,1245,0.8,1245.64,0.16704
2021-01-22 22:47:26.99452,1244,0.15,1244.77,2.10751
2021-01-22 22:47:37.2104,1243.19,0.09653,1243.83,6.48634
2021-01-22 22:47:47.57982,1242.85,0.02,1243.75,6.93636
2021-01-22 22:47:57.854034,1242.85,0.02,1243.69,6.26733
2021-01-22 22:48:08.066147,1244.51,1.60656,1245.43,1.60692
2021-01-22 22:48:18.305815,1244.17,4.12091,1245.38,4.12017
2021-01-22 22:48:28.475674,1244.16,1.60698,1245.31,6.80842
2021-01-22 22:48:38.623984,1244.16,1.60698,1244.87,4.60453
2021-01-22 22:48:48.797295,1243.73,4.10541,1244.53,4.60531
2021-01-22 22:48:59.169693,1244.78,1.60632,1245.39,4.10305
2021-01-22 22:49:09.462397,1244,1.60727,1244.86,0.97445
2021-01-22 22:49:19.636046,1243.5,1.60784,1244.63,2.10767
2021-01-22 22:49:29.814257,1242.85,4.12836,1243.99,6.16128
2021-01-22 22:49:40.005463,1242.01,4.11083,1242.89,4.61102
2021-01-22 22:49:50.158297,1242.12,1.60955,1242.89,4.61102
2021-01-22 22:50:00.353782,1240.42,1.61148,1240.89,1.67942
